"url","routeType","qualityClass","originalStatus","originalFinalDestination","originalCanonical","originalRobots","originalXRobots","originalSitemap","finalStatus","finalFinalDestination","finalCanonical","finalRobots","finalXRobots","finalSitemap","googleIndexStatus","lastCrawl","gscClicks","gscImpressions","meaningfulContentWithoutInteraction","title","metaDescription","h1","pagePurpose","intendedAudience","primarySearchIntent","substantiveDepth","visibleAuthorship","publishedOrUpdatedDate","citations","internalLinksInOriginal","internalLinksOutOriginal","internalLinksInFinal","internalLinksOutFinal","structuredData","duplicationOrOverlap","completeness","originalAnalysisOrFirsthandExpertise","disposition","adsenseRisk"
"https://communityacquiredfinance.com/insurance/commercial-insurance-comparison","guide","1. Strong standalone educational resource","200","https://communityacquiredfinance.com/insurance/commercial-insurance-comparison","https://communityacquiredfinance.com/insurance/commercial-insurance-comparison","index, follow, max-image-preview:large","","yes","200 expected","https://communityacquiredfinance.com/insurance/commercial-insurance-comparison","https://communityacquiredfinance.com/insurance/commercial-insurance-comparison","index, follow, max-image-preview:large","","yes","URL-level status unavailable; coverage export is aggregate only","unavailable in attached exports","0","9","yes","Health Insurance Comparison Framework | Community Acquired Finance","Compare health plans by total cost, network, prescriptions, prior authorization, and worst-case exposure without insurer rankings or sales pressure.","Compare Health Insurance Plans Without Building a Stale Plan Database","Compare health plans by total cost, network, prescriptions, prior authorization, and worst-case exposure without insurer rankings or sales pressure.","general public","learn and prepare next steps","1340 visible words","not visible","not visible","6","5","24","4","24","BreadcrumbList; WebPage","no exact metadata duplication detected","complete for final disposition","not applicable or not visibly asserted","retain","low"
"https://communityacquiredfinance.com/insurance/discharge-checklist","guide","9. Legacy route","308","/insurance/hospital-discharge-coverage/printable","","","","no","308 expected","https://communityacquiredfinance.com/insurance/hospital-discharge-coverage/printable","","","","no","excluded by final redirect","unavailable in attached exports","0","0","not applicable","","","Redirecting (308)","guide for Community Acquired Finance visitors","general public","learn and prepare next steps","0 visible words","not applicable","not visible","0","0","1","0","0","none","legacy or inactive route consolidated","complete for final disposition","not applicable or not visibly asserted","redirect","low after remediation"
"https://communityacquiredfinance.com/insurance/discharge-coverage","guide","9. Legacy route","308","/insurance/hospital-discharge-coverage","","","","no","308 expected","https://communityacquiredfinance.com/insurance/hospital-discharge-coverage","","","","no","excluded by final redirect","unavailable in attached exports","0","0","not applicable","","","Redirecting (308)","guide for Community Acquired Finance visitors","general public","learn and prepare next steps","0 visible words","not applicable","not visible","0","0","1","0","0","none","legacy or inactive route consolidated","complete for final disposition","not applicable or not visibly asserted","redirect","low after remediation"
"https://communityacquiredfinance.com/insurance/health-insurance-plan-types","guide","1. Strong standalone educational resource","200","https://communityacquiredfinance.com/insurance/health-insurance-plan-types","https://communityacquiredfinance.com/insurance/health-insurance-plan-types","index, follow, max-image-preview:large","","yes","200 expected","https://communityacquiredfinance.com/insurance/health-insurance-plan-types","https://communityacquiredfinance.com/insurance/health-insurance-plan-types","index, follow, max-image-preview:large","","yes","URL-level status unavailable; coverage export is aggregate only","unavailable in attached exports","0","10","yes","Health Insurance Plan Types Explained | Community Acquired Finance","Compare HMO, PPO, EPO, POS, HDHP, and other health insurance plan structures without insurance jargon.","HMO, PPO, EPO, HDHP: What the Plan Names Actually Mean","Compare HMO, PPO, EPO, POS, HDHP, and other health insurance plan structures without insurance jargon.","general public","learn and prepare next steps","842 visible words","not visible","not visible","4","3","25","2","25","BreadcrumbList; WebPage","no exact metadata duplication detected","complete for final disposition","not applicable or not visibly asserted","retain","low"
"https://communityacquiredfinance.com/insurance/hospital-discharge-coverage","guide","1. Strong standalone educational resource","200","https://communityacquiredfinance.com/insurance/hospital-discharge-coverage","https://communityacquiredfinance.com/insurance/hospital-discharge-coverage","index, follow, max-image-preview:large","","yes","200 expected","https://communityacquiredfinance.com/insurance/hospital-discharge-coverage","https://communityacquiredfinance.com/insurance/hospital-discharge-coverage","index, follow, max-image-preview:large","","yes","URL-level status unavailable; coverage export is aggregate only","unavailable in attached exports","0","9","yes","Hospital Discharge Coverage Guide | Community Acquired Finance","Check coverage questions for rehab, skilled nursing, home health, equipment, transportation, prescriptions, and post-hospital care.","When Insurance Says No at Discharge: A Family Guide","Check coverage questions for rehab, skilled nursing, home health, equipment, transportation, prescriptions, and post-hospital care.","patients, families, and caregivers","learn and prepare next steps","2213 visible words","not visible","not visible","5","9","26","7","26","BreadcrumbList; WebPage","no exact metadata duplication detected","complete for final disposition","not applicable or not visibly asserted","retain","low"
"https://communityacquiredfinance.com/insurance/hospital-discharge-coverage/printable","supporting printable","4. Useful supporting page; accessible but not indexed","200","https://communityacquiredfinance.com/insurance/hospital-discharge-coverage/printable","https://communityacquiredfinance.com/insurance/hospital-discharge-coverage/printable","index, follow, max-image-preview:large","","yes","200 expected","https://communityacquiredfinance.com/insurance/hospital-discharge-coverage/printable","https://communityacquiredfinance.com/insurance/hospital-discharge-coverage/printable","noindex, follow","","no","excluded by final noindex","unavailable in attached exports","0","0","yes","Printable Hospital Discharge Coverage Checklist | Community Acquired Finance","Print a practical checklist for Medicare status, authorization, networks, rehab, home health, equipment, medications, and backup care planning.","Before Discharge: What to Ask Today","Print a practical checklist for Medicare status, authorization, networks, rehab, home health, equipment, medications, and backup care planning.","patients, families, and caregivers","navigate or use a supporting resource","338 visible words","not visible","not visible","0","2","25","1","25","none","supporting or printable variant removed from index","complete for final disposition","not applicable or not visibly asserted","noindex","low after remediation"
"https://communityacquiredfinance.com/insurance/how-to-read-an-sbc","guide","1. Strong standalone educational resource","200","https://communityacquiredfinance.com/insurance/how-to-read-an-sbc","https://communityacquiredfinance.com/insurance/how-to-read-an-sbc","index, follow, max-image-preview:large","","yes","200 expected","https://communityacquiredfinance.com/insurance/how-to-read-an-sbc","https://communityacquiredfinance.com/insurance/how-to-read-an-sbc","index, follow, max-image-preview:large","","yes","URL-level status unavailable; coverage export is aggregate only","unavailable in attached exports","0","1","yes","How to Read a Summary of Benefits and Coverage | Community Acquired Finance","Learn how to read an SBC, including premiums, deductibles, copays, coinsurance, networks, exclusions, and coverage examples.","How to Read a Summary of Benefits and Coverage","Learn how to read an SBC, including premiums, deductibles, copays, coinsurance, networks, exclusions, and coverage examples.","general public","learn and prepare next steps","567 visible words","not visible","not visible","4","6","25","5","25","BreadcrumbList; WebPage","no exact metadata duplication detected","complete for final disposition","not applicable or not visibly asserted","retain","low"
"https://communityacquiredfinance.com/insurance/medical-bill-review-toolkit","guide","1. Strong standalone educational resource","200","https://communityacquiredfinance.com/insurance/medical-bill-review-toolkit","https://communityacquiredfinance.com/insurance/medical-bill-review-toolkit","index, follow, max-image-preview:large","","yes","200 expected","https://communityacquiredfinance.com/insurance/medical-bill-review-toolkit","https://communityacquiredfinance.com/insurance/medical-bill-review-toolkit","index, follow, max-image-preview:large","","yes","URL-level status unavailable; coverage export is aggregate only","unavailable in attached exports","0","5","yes","Medical Bill Response System | Community Acquired Finance","Identify an EOB, medical bill, denial, financial-assistance form, or collection notice and follow an RN-led, privacy-minimized review sequence before paying.","Medical Bill Response System","Identify an EOB, medical bill, denial, financial-assistance form, or collection notice and follow an RN-led, privacy-minimized review sequence before paying.","general public","learn and prepare next steps","915 visible words","visible","July 20, 2026","6","26","28","23","28","BreadcrumbList; WebApplication","no exact metadata duplication detected","complete for final disposition","visible RN authorship or founder perspective","retain","low"
"https://communityacquiredfinance.com/insurance/medicare-advantage","guide","1. Strong standalone educational resource","200","https://communityacquiredfinance.com/insurance/medicare-advantage","https://communityacquiredfinance.com/insurance/medicare-advantage","index, follow, max-image-preview:large","","yes","200 expected","https://communityacquiredfinance.com/insurance/medicare-advantage","https://communityacquiredfinance.com/insurance/medicare-advantage","index, follow, max-image-preview:large","","yes","URL-level status unavailable; coverage export is aggregate only","unavailable in attached exports","0","8","yes","Medicare Advantage Comparison Guide | Community Acquired Finance","Compare Medicare Advantage with Original Medicare using networks, prior authorization, drug coverage, benefits, and maximum out-of-pocket exposure.","Compare Medicare Advantage Plans Without Getting Sold To","Compare Medicare Advantage with Original Medicare using networks, prior authorization, drug coverage, benefits, and maximum out-of-pocket exposure.","patients, families, and caregivers","learn and prepare next steps","871 visible words","not visible","not visible","6","5","24","5","24","BreadcrumbList; WebPage","no exact metadata duplication detected","complete for final disposition","not applicable or not visibly asserted","retain","low"
"https://communityacquiredfinance.com/insurance/medicare-advantage-vs-medigap","guide","1. Strong standalone educational resource","200","https://communityacquiredfinance.com/insurance/medicare-advantage-vs-medigap","https://communityacquiredfinance.com/insurance/medicare-advantage-vs-medigap","index, follow, max-image-preview:large","","yes","200 expected","https://communityacquiredfinance.com/insurance/medicare-advantage-vs-medigap","https://communityacquiredfinance.com/insurance/medicare-advantage-vs-medigap","index, follow, max-image-preview:large","","yes","URL-level status unavailable; coverage export is aggregate only","unavailable in attached exports","0","3","yes","Medicare Advantage vs Medigap | Community Acquired Finance","Compare Medicare Advantage and Original Medicare with Medigap by provider access, premiums, cost-sharing, travel, networks, and underwriting considerations.","Medicare Advantage vs Medigap","Compare Medicare Advantage and Original Medicare with Medigap by provider access, premiums, cost-sharing, travel, networks, and underwriting considerations.","patients, families, and caregivers","learn and prepare next steps","214 visible words","not visible","not visible","2","4","29","4","29","BreadcrumbList; WebPage","no exact metadata duplication detected","complete for final disposition","not applicable or not visibly asserted","retain","medium"
"https://communityacquiredfinance.com/insurance/medicare-care-costs","guide","9. Legacy route","308","/medicare-care-costs","","","","no","308 expected","https://communityacquiredfinance.com/medicare-care-costs","","","","no","excluded by final redirect","unavailable in attached exports","0","0","not applicable","","","Redirecting (308)","guide for Community Acquired Finance visitors","general public","learn and prepare next steps","0 visible words","not applicable","not visible","0","0","1","0","0","none","legacy or inactive route consolidated","complete for final disposition","not applicable or not visibly asserted","redirect","low after remediation"
"https://communityacquiredfinance.com/insurance/medication-coverage-checklist","guide","1. Strong standalone educational resource","200","https://communityacquiredfinance.com/insurance/medication-coverage-checklist","https://communityacquiredfinance.com/insurance/medication-coverage-checklist","index, follow, max-image-preview:large","","yes","200 expected","https://communityacquiredfinance.com/insurance/medication-coverage-checklist","https://communityacquiredfinance.com/insurance/medication-coverage-checklist","index, follow, max-image-preview:large","","yes","URL-level status unavailable; coverage export is aggregate only","unavailable in attached exports","0","1","yes","Medication Coverage Checklist | Community Acquired Finance","Check formularies, tiers, pharmacies, prior authorization, quantity limits, step therapy, and estimated prescription costs.","Medication Coverage Checklist","Check formularies, tiers, pharmacies, prior authorization, quantity limits, step therapy, and estimated prescription costs.","general public","learn and prepare next steps","295 visible words","not visible","not visible","4","8","24","8","24","BreadcrumbList; WebPage","no exact metadata duplication detected","complete for final disposition","not applicable or not visibly asserted","retain","low"
"https://communityacquiredfinance.com/insurance/plan-types","guide","9. Legacy route","308","/insurance/health-insurance-plan-types","","","","no","308 expected","https://communityacquiredfinance.com/insurance/health-insurance-plan-types","","","","no","excluded by final redirect","unavailable in attached exports","0","0","not applicable","","","Redirecting (308)","guide for Community Acquired Finance visitors","general public","learn and prepare next steps","0 visible words","not applicable","not visible","0","0","1","0","0","none","legacy or inactive route consolidated","complete for final disposition","not applicable or not visibly asserted","redirect","low after remediation"
"https://communityacquiredfinance.com/insurance/prior-authorization-guide","guide","9. Legacy route","308","/tools/prior-authorization-next-step-guide","","","","no","308 expected","https://communityacquiredfinance.com/tools/prior-authorization-next-step-guide","","","","no","excluded by final redirect","unavailable in attached exports","0","1","not applicable","","","Redirecting (308)","guide for Community Acquired Finance visitors","general public","learn and prepare next steps","0 visible words","not applicable","not visible","0","0","1","0","0","none","legacy or inactive route consolidated","complete for final disposition","not applicable or not visibly asserted","redirect","low after remediation"
"https://communityacquiredfinance.com/insurance/summary-of-benefits-and-coverage","guide","9. Legacy route","308","/insurance/how-to-read-an-sbc","","","","no","308 expected","https://communityacquiredfinance.com/insurance/how-to-read-an-sbc","","","","no","excluded by final redirect","unavailable in attached exports","0","0","not applicable","","","Redirecting (308)","guide for Community Acquired Finance visitors","general public","learn and prepare next steps","0 visible words","not applicable","not visible","0","0","1","0","0","none","legacy or inactive route consolidated","complete for final disposition","not applicable or not visibly asserted","redirect","low after remediation"
"https://communityacquiredfinance.com/insurance/what-medicare-advantage-marketing-may-not-emphasize","guide","1. Strong standalone educational resource","200","https://communityacquiredfinance.com/insurance/what-medicare-advantage-marketing-may-not-emphasize","https://communityacquiredfinance.com/insurance/what-medicare-advantage-marketing-may-not-emphasize","index, follow, max-image-preview:large","","yes","200 expected","https://communityacquiredfinance.com/insurance/what-medicare-advantage-marketing-may-not-emphasize","https://communityacquiredfinance.com/insurance/what-medicare-advantage-marketing-may-not-emphasize","index, follow, max-image-preview:large","","yes","URL-level status unavailable; coverage export is aggregate only","unavailable in attached exports","0","2","yes","What Medicare Advantage Marketing May Not Emphasize | Community Acquired Finance","Review networks, prior authorization, post-acute care, drug coverage, travel, and maximum out-of-pocket exposure before choosing a plan.","What Medicare Advantage Marketing May Not Emphasize","Review networks, prior authorization, post-acute care, drug coverage, travel, and maximum out-of-pocket exposure before choosing a plan.","general public","learn and prepare next steps","295 visible words","not visible","not visible","2","1","29","1","29","BreadcrumbList; WebPage","no exact metadata duplication detected","complete for final disposition","not applicable or not visibly asserted","strengthen","low"
"https://communityacquiredfinance.com/legal","guide","9. Legacy route","308","/privacy-policy","","","","no","308 expected","https://communityacquiredfinance.com/privacy-policy","","","","no","excluded by final redirect","unavailable in attached exports","0","0","not applicable","","","Redirecting (308)","guide for Community Acquired Finance visitors","general public","learn and prepare next steps","0 visible words","not applicable","not visible","0","0","1","0","0","none","legacy or inactive route consolidated","complete for final disposition","not applicable or not visibly asserted","redirect","low after remediation"
"https://communityacquiredfinance.com/llms.txt","technical resource","8. Technical or error route","200","https://communityacquiredfinance.com/llms.txt","","","","no","200 expected","https://communityacquiredfinance.com/llms.txt","","","","no","URL-level status unavailable; coverage export is aggregate only","unavailable in attached exports","0","0","not verified","","","","technical resource for Community Acquired Finance visitors","general public","navigate or use a supporting resource","0 visible words","not applicable","not visible","0","0","0","0","0","none","no exact metadata duplication detected","manual verification required","not applicable or not visibly asserted","retain","low"
"https://communityacquiredfinance.com/medicare-care-costs","hub","3. Legitimate navigational or trust page","200","https://communityacquiredfinance.com/medicare-care-costs","https://communityacquiredfinance.com/medicare-care-costs","index, follow, max-image-preview:large","","yes","200 expected","https://communityacquiredfinance.com/medicare-care-costs","https://communityacquiredfinance.com/medicare-care-costs","index, follow, max-image-preview:large","","yes","URL-level status unavailable; coverage export is aggregate only","unavailable in attached exports","0","16","yes","Medicare, Medicaid, and Long-Term Care Cost Hub | Community Acquired Finance","Understand Medicare, Medicaid, Medigap, Medicare Advantage, cost exposure, skilled care, custodial care, and long-term care planning.","Medicare, Medicaid, and Long-Term Care Costs Without the Sales Pitch","Understand Medicare, Medicaid, Medigap, Medicare Advantage, cost exposure, skilled care, custodial care, and long-term care planning.","patients, families, and caregivers","navigate or use a supporting resource","1565 visible words","not visible","July 16, 2026","11","171","30","162","30","BreadcrumbList; WebApplication","no exact metadata duplication detected","complete for final disposition","not applicable or not visibly asserted","retain","low"
"https://communityacquiredfinance.com/medicare-care-costs/turning-65","guide","1. Strong standalone educational resource","200","https://communityacquiredfinance.com/medicare-care-costs/turning-65","https://communityacquiredfinance.com/medicare-care-costs/turning-65","index, follow, max-image-preview:large","","yes","200 expected","https://communityacquiredfinance.com/medicare-care-costs/turning-65","https://communityacquiredfinance.com/medicare-care-costs/turning-65","index, follow, max-image-preview:large","","yes","URL-level status unavailable; coverage export is aggregate only","unavailable in attached exports","0","0","yes","Turning 65 Medicare Enrollment Pathway | Community Acquired Finance","Build a qualified Medicare enrollment timeline using current coverage, active employment, employer size, HSA, prescription coverage, spouse coverage, and official next steps.","Know what to do, when to do it, and what still must be verified.","Build a qualified Medicare enrollment timeline using current coverage, active employment, employer size, HSA, prescription coverage, spouse coverage, and official next steps.","patients, families, and caregivers","learn and prepare next steps","273 visible words","not visible","not visible","0","4","23","4","23","BreadcrumbList; WebApplication","no exact metadata duplication detected","complete for final disposition","not applicable or not visibly asserted","retain","low"
"https://communityacquiredfinance.com/medicare-medicaid","guide","9. Legacy route","308","/medicare-care-costs","","","","no","308 expected","https://communityacquiredfinance.com/medicare-care-costs","","","","no","excluded by final redirect","unavailable in attached exports","0","0","not applicable","","","Redirecting (308)","guide for Community Acquired Finance visitors","general public","learn and prepare next steps","0 visible words","not applicable","not visible","0","0","1","0","0","none","legacy or inactive route consolidated","complete for final disposition","not applicable or not visibly asserted","redirect","low after remediation"
"https://communityacquiredfinance.com/methodology","trust","3. Legitimate navigational or trust page","200","https://communityacquiredfinance.com/methodology","https://communityacquiredfinance.com/methodology","index, follow, max-image-preview:large","","yes","200 expected","https://communityacquiredfinance.com/methodology","https://communityacquiredfinance.com/methodology","index, follow, max-image-preview:large","","yes","URL-level status unavailable; coverage export is aggregate only","unavailable in attached exports","0","10","yes","Research and Editorial Methodology | Community Acquired Finance","See how Community Acquired Finance selects sources, checks claims, updates educational content, and separates editorial judgment from monetization.","How the site chooses sources and builds articles.","See how Community Acquired Finance selects sources, checks claims, updates educational content, and separates editorial judgment from monetization.","all visitors and reviewers","verify publisher trust and terms","1051 visible words","not visible","not visible","50","169","23","162","23","BreadcrumbList; WebPage","no exact metadata duplication detected","complete for final disposition","not applicable or not visibly asserted","retain","low"
"https://communityacquiredfinance.com/newsletter","guide","1. Strong standalone educational resource","200","https://communityacquiredfinance.com/newsletter","https://communityacquiredfinance.com/newsletter","index, follow, max-image-preview:large","","yes","200 expected","https://communityacquiredfinance.com/newsletter","https://communityacquiredfinance.com/newsletter","index, follow, max-image-preview:large","","yes","URL-level status unavailable; coverage export is aggregate only","unavailable in attached exports","0","2","yes","Community Acquired Finance Newsletter","Get practical, low-frequency updates on retirement, workplace benefits, insurance, medical bills, Medicare, Medicaid, and new financial tools.","Practical healthcare-money guidance, once a month.","Get practical, low-frequency updates on retirement, workplace benefits, insurance, medical bills, Medicare, Medicaid, and new financial tools.","patients, families, and caregivers","learn and prepare next steps","404 visible words","not visible","not visible","0","168","24","162","24","BreadcrumbList; WebPage","no exact metadata duplication detected","complete for final disposition","not applicable or not visibly asserted","retain","low"
"https://communityacquiredfinance.com/open-enrollment","hub","3. Legitimate navigational or trust page","200","https://communityacquiredfinance.com/open-enrollment","https://communityacquiredfinance.com/open-enrollment","index, follow, max-image-preview:large","","yes","200 expected","https://communityacquiredfinance.com/open-enrollment","https://communityacquiredfinance.com/open-enrollment","index, follow, max-image-preview:large","","yes","URL-level status unavailable; coverage export is aggregate only","unavailable in attached exports","0","17","yes","Open Enrollment and Workplace Benefits Guide | Community Acquired Finance","Compare premiums, deductibles, networks, prescriptions, HSAs, FSAs, supplemental benefits, retirement options, and paycheck impact before choosing benefits.","Open Enrollment Guide for Healthcare Workers","Compare premiums, deductibles, networks, prescriptions, HSAs, FSAs, supplemental benefits, retirement options, and paycheck impact before choosing benefits.","general public","navigate or use a supporting resource","829 visible words","not visible","not visible","0","168","40","162","40","BreadcrumbList; CollectionPage","no exact metadata duplication detected","complete for final disposition","not applicable or not visibly asserted","retain","low"
"https://communityacquiredfinance.com/patient-education/capability-manifest.json","technical resource","8. Technical or error route","200","https://communityacquiredfinance.com/patient-education/capability-manifest.json","","","","no","200 expected","https://communityacquiredfinance.com/patient-education/capability-manifest.json","","X-Robots-Tag noindex","noindex configured","no","excluded by final noindex","unavailable in attached exports","0","0","not verified","","","","technical resource for Community Acquired Finance visitors","general public","navigate or use a supporting resource","0 visible words","not applicable","not visible","0","0","0","0","0","none","supporting or printable variant removed from index","complete for final disposition","not applicable or not visibly asserted","noindex","low after remediation"
"https://communityacquiredfinance.com/patient-education/demo/controlled-preview-bundle.json","technical resource","8. Technical or error route","200","https://communityacquiredfinance.com/patient-education/demo/controlled-preview-bundle.json","","","","no","200 expected","https://communityacquiredfinance.com/patient-education/demo/controlled-preview-bundle.json","","X-Robots-Tag noindex","noindex configured","no","excluded by final noindex","unavailable in attached exports","0","0","not verified","","","","technical resource for Community Acquired Finance visitors","general public","navigate or use a supporting resource","0 visible words","not applicable","not visible","0","0","0","0","0","none","supporting or printable variant removed from index","complete for final disposition","not applicable or not visibly asserted","noindex","low after remediation"
"https://communityacquiredfinance.com/patient-education/schemas/controlled-preview-bundle-v1.schema.json","technical resource","8. Technical or error route","200","https://communityacquiredfinance.com/patient-education/schemas/controlled-preview-bundle-v1.schema.json","","","","no","200 expected","https://communityacquiredfinance.com/patient-education/schemas/controlled-preview-bundle-v1.schema.json","","X-Robots-Tag noindex","noindex configured","no","excluded by final noindex","unavailable in attached exports","0","0","not verified","","","","technical resource for Community Acquired Finance visitors","general public","navigate or use a supporting resource","0 visible words","not applicable","not visible","0","0","0","0","0","none","supporting or printable variant removed from index","complete for final disposition","not applicable or not visibly asserted","noindex","low after remediation"
"https://communityacquiredfinance.com/patient-education/schemas/public-package-descriptor-v1.schema.json","technical resource","8. Technical or error route","200","https://communityacquiredfinance.com/patient-education/schemas/public-package-descriptor-v1.schema.json","","","","no","200 expected","https://communityacquiredfinance.com/patient-education/schemas/public-package-descriptor-v1.schema.json","","X-Robots-Tag noindex","noindex configured","no","excluded by final noindex","unavailable in attached exports","0","0","not verified","","","","technical resource for Community Acquired Finance visitors","general public","navigate or use a supporting resource","0 visible words","not applicable","not visible","0","0","0","0","0","none","supporting or printable variant removed from index","complete for final disposition","not applicable or not visibly asserted","noindex","low after remediation"
"https://communityacquiredfinance.com/patients-families","hub","3. Legitimate navigational or trust page","200","https://communityacquiredfinance.com/patients-families","https://communityacquiredfinance.com/patients-families","index, follow, max-image-preview:large","","yes","200 expected","https://communityacquiredfinance.com/patients-families","https://communityacquiredfinance.com/patients-families","index, follow, max-image-preview:large","","yes","URL-level status unavailable; coverage export is aggregate only","unavailable in attached exports","1","23","yes","Patient and Caregiver Healthcare Guides | Community Acquired Finance","Choose a clear path for a hospital stay, discharge, rehabilitation, medical bills, denied care, medication coverage, Medicare, Medicaid, or long-term care.","Start with the situation in front of you.","Choose a clear path for a hospital stay, discharge, rehabilitation, medical bills, denied care, medication coverage, Medicare, Medicaid, or long-term care.","patients, families, and caregivers","navigate or use a supporting resource","746 visible words","visible","not visible","0","168","43","162","43","BreadcrumbList; CollectionPage","no exact metadata duplication detected","complete for final disposition","visible RN authorship or founder perspective","retain","low"
"https://communityacquiredfinance.com/patients-families/diagnosis-explained/acute-kidney-injury","guide","1. Strong standalone educational resource","200","https://communityacquiredfinance.com/patients-families/diagnosis-explained/acute-kidney-injury","https://communityacquiredfinance.com/patients-families/diagnosis-explained/acute-kidney-injury","index, follow, max-image-preview:large","","yes","200 expected","https://communityacquiredfinance.com/patients-families/diagnosis-explained/acute-kidney-injury","https://communityacquiredfinance.com/patients-families/diagnosis-explained/acute-kidney-injury","index, follow, max-image-preview:large","","yes","URL-level status unavailable; coverage export is aggregate only","unavailable in attached exports","0","0","yes","AKI, Explained | Community Acquired Finance","Meaning, common mechanisms, creatinine and urine-output evaluation, fluid and medication review, kidney-replacement therapy boundaries, discharge follow-up, warning signs, questions, and teach-back. Source checked and nurse reviewed.","Acute Kidney Injury, Explained","Meaning, common mechanisms, creatinine and urine-output evaluation, fluid and medication review, kidney-replacement therapy boundaries, discharge follow-up, warning signs, questions, and teach-back. Source checked and nurse reviewed.","healthcare workers","learn and prepare next steps","3411 visible words","not visible","not visible","6","1","24","1","24","BreadcrumbList; MedicalWebPage","no exact metadata duplication detected","complete for final disposition","not applicable or not visibly asserted","retain","low"
"https://communityacquiredfinance.com/patients-families/diagnosis-explained/atrial-fibrillation","guide","1. Strong standalone educational resource","200","https://communityacquiredfinance.com/patients-families/diagnosis-explained/atrial-fibrillation","https://communityacquiredfinance.com/patients-families/diagnosis-explained/atrial-fibrillation","index, follow, max-image-preview:large","","yes","200 expected","https://communityacquiredfinance.com/patients-families/diagnosis-explained/atrial-fibrillation","https://communityacquiredfinance.com/patients-families/diagnosis-explained/atrial-fibrillation","index, follow, max-image-preview:large","","yes","URL-level status unavailable; coverage export is aggregate only","unavailable in attached exports","0","2","yes","AFib, Explained | Community Acquired Finance","Rhythm and rate concepts, AF stages and patterns, stroke-risk assessment, anticoagulant purpose and bleeding safety, cardioversion, ablation, daily management, warning signs, questions, and teach-back. Source checked and nurse reviewed.","Atrial Fibrillation, Explained","Rhythm and rate concepts, AF stages and patterns, stroke-risk assessment, anticoagulant purpose and bleeding safety, cardioversion, ablation, daily management, warning signs, questions, and teach-back. Source checked and nurse reviewed.","healthcare workers","learn and prepare next steps","3406 visible words","not visible","not visible","7","1","24","1","24","BreadcrumbList; MedicalWebPage","no exact metadata duplication detected","complete for final disposition","not applicable or not visibly asserted","retain","low"
"https://communityacquiredfinance.com/patients-families/diagnosis-explained/bowel-obstruction","guide","1. Strong standalone educational resource","200","https://communityacquiredfinance.com/patients-families/diagnosis-explained/bowel-obstruction","https://communityacquiredfinance.com/patients-families/diagnosis-explained/bowel-obstruction","index, follow, max-image-preview:large","","yes","200 expected","https://communityacquiredfinance.com/patients-families/diagnosis-explained/bowel-obstruction","https://communityacquiredfinance.com/patients-families/diagnosis-explained/bowel-obstruction","index, follow, max-image-preview:large","","yes","URL-level status unavailable; coverage export is aggregate only","unavailable in attached exports","0","0","yes","Bowel Obstruction, Explained | Community Acquired Finance","Mechanical obstruction versus ileus, partial versus complete blockage, imaging, bowel rest, decompression, surgery boundaries, discharge diet and bowel-function questions, recurrence signs, and teach-back. Source checked and nurse reviewed.","Bowel Obstruction, Explained","Mechanical obstruction versus ileus, partial versus complete blockage, imaging, bowel rest, decompression, surgery boundaries, discharge diet and bowel-function questions, recurrence signs, and teach-back. Source checked and nurse reviewed.","healthcare workers","learn and prepare next steps","3326 visible words","not visible","not visible","6","1","24","1","24","BreadcrumbList; MedicalWebPage","no exact metadata duplication detected","complete for final disposition","not applicable or not visibly asserted","retain","low"
"https://communityacquiredfinance.com/patients-families/diagnosis-explained/copd","guide","1. Strong standalone educational resource","200","https://communityacquiredfinance.com/patients-families/diagnosis-explained/copd","https://communityacquiredfinance.com/patients-families/diagnosis-explained/copd","index, follow, max-image-preview:large","","yes","200 expected","https://communityacquiredfinance.com/patients-families/diagnosis-explained/copd","https://communityacquiredfinance.com/patients-families/diagnosis-explained/copd","index, follow, max-image-preview:large","","yes","URL-level status unavailable; coverage export is aggregate only","unavailable in attached exports","0","0","yes","COPD, Explained | Community Acquired Finance","A structured, plain-English, nurse-reviewed COPD guide covering spirometry, lung-disease patterns, inhaler purpose and technique, pulmonary rehabilitation, oxygen, flare-ups, warning signs, and care-team questions.","COPD, Explained","A structured, plain-English, nurse-reviewed COPD guide covering spirometry, lung-disease patterns, inhaler purpose and technique, pulmonary rehabilitation, oxygen, flare-ups, warning signs, and care-team questions.","healthcare workers","learn and prepare next steps","4144 visible words","not visible","January 20, 2026","11","1","24","1","24","BreadcrumbList; MedicalWebPage","no exact metadata duplication detected","complete for final disposition","not applicable or not visibly asserted","retain","low"
